date,stress,acwr,atl,ctl28,ctl42,daily_load,monotony,strain,weekly_load,injury,daily_load_roll7,daily_load_roll14,weekly_load_roll7,weekly_load_roll14,strain_roll7,strain_roll14,monotony_roll7,monotony_roll14,acwr_roll7,acwr_roll14,atl_roll7,atl_roll14,ctl28_roll7,ctl28_roll14,ctl42_roll7,ctl42_roll14,stress_lag1,stress_lag7,label_next_10_15
2021-04-19,3.21875,0.7596623151197319,255.02899999999997,263.8996571428571,291.11436190476184,316.2,0.9532463507953411,2516.0593923804718,1785.2,,256.7142857142857,243.20714285714286,2093.6,1796.0214285714285,3278.61330730277,2532.0482764541252,1.0689207957329374,0.9083851610408523,0.8800492718703842,0.9050256954502949,296.48991020408164,254.55216326530612,271.1191469387755,234.22047959183672,299.1318163265306,253.49561020408166,3.3181818181818183,3.5,0
2021-04-20,3.2058823529411766,0.733193060022202,246.14234285714286,259.4850857142856,287.49064761904765,330.2,0.9402437958150998,2416.196406657105,1723.0,,247.82857142857142,253.96428571428572,2008.8857142857144,1784.2214285714285,3056.332163966887,2544.477249109234,1.0323545825974139,0.9190450776531595,0.8465437013253919,0.8898450162386063,284.9673918367347,253.0317224489796,267.98444081632647,235.6785714285714,295.9801836734694,257.1561360544218,3.21875,3.1724137931034484,0
2021-04-21,3.3333333333333335,0.7735779852072384,255.99954285714284,256.3923714285713,288.69974285714284,282.4,1.0196485643668707,2712.086764246842,1792.0,,256.99999999999994,256.6357142857143,1941.8,1823.6499999999999,2883.703838987135,2633.3376379001907,1.0094098288050184,0.9357855175146914,0.822628946980367,0.8883915592191267,275.96320000000003,258.6643408163265,265.22318367346935,240.42242857142855,293.582980952381,262.92344285714285,3.2058823529411766,3.217391304347826,0
2021-04-22,3.2142857142857144,0.7322657556165947,237.71397142857143,251.14214285714283,281.85227619047623,120.8,0.9749744431331916,2439.2662207081944,1664.0,,238.7142857142857,243.70714285714286,1865.9428571428573,1811.3357142857144,2746.107716612057,2639.094042094363,0.9953337800860858,0.9394143205935314,0.7967173143324361,0.8220301591562725,265.70604489795915,256.90511224489796,262.27511836734686,246.67800408163262,290.65102448979593,270.71187823129253,3.3333333333333335,3.1,0
2021-04-23,3.0869565217391304,0.727201022067789,238.1147428571429,248.9281428571428,275.0235333333334,236.4,0.9675169160062391,2527.533327889407,1666.8,,241.17142857142855,238.39285714285714,1802.3714285714284,1805.6499999999999,2653.3442137972784,2661.8901297133184,0.984725706319265,0.9416665286382965,0.7717306381734436,0.8060511632296355,256.91018367346936,256.25821020408165,259.8770979591836,247.3848571428571,287.41150340136056,273.70625102040816,3.2142857142857144,3.1785714285714284,0
2021-04-24,3.15,0.6487869595365222,199.68577142857143,233.95022857142862,270.0756666666668,75.2,0.8494401166493344,1904.4124827111932,1397.8,,202.74285714285716,227.17142857142858,1717.3714285714286,1780.2214285714288,2468.4104902333606,2666.4144169131473,0.9515409589542455,0.9457814075955484,0.7445357333968222,0.7873165494955622,245.05303673469388,252.74800408163267,254.7486122448979,246.46986326530606,284.05908707482996,275.6034918367347,3.0869565217391304,3.161290322580645,0
2021-04-25,3.3333333333333335,0.656846123681802,202.74351428571433,234.73582857142858,269.21925714285726,79.4,0.9046873934448206,2080.4786726894295,1419.2,,205.79999999999998,209.3714285714286,1635.4285714285713,1770.3357142857142,2370.8618953260916,2682.140826545744,0.944251082887271,0.9586861502083963,0.71879046017884,0.7751425163015451,233.63269795918367,251.51534489795918,249.790493877551,248.08469795918361,280.4964979591837,278.21297619047624,3.15,3.3181818181818183,1
2021-04-26,3.264705882352941,0.6703957392409778,202.2571714285714,233.4497714285714,264.09508571428563,327.4,0.8925427819833389,2065.094083535182,1426.6,,207.4,232.05714285714288,1584.2,1838.9,2306.438279776765,2792.525793539767,0.9355791444855565,1.0022499701092469,0.7060380921961608,0.7930436820332726,226.09386530612247,261.29188775510204,245.44051020408162,258.27982857142854,276.63660136054426,287.88420884353746,3.3333333333333335,3.21875,1
2021-04-27,3.1875,0.704381637600171,210.51431428571422,232.79274285714283,263.7286285714285,388.0,0.8807508180979152,2069.950074634818,1484.4,,215.65714285714284,231.7428571428571,1550.1142857142856,1779.5,2256.974518059295,2656.6533410130914,0.9270801476688159,0.9797173651331147,0.7019221747072992,0.7742329380163456,221.0041469387755,252.98576938775508,241.62731836734693,254.8058795918367,273.2420272108844,284.61110544217684,3.264705882352941,3.2058823529411766,1
2021-04-28,2.962962962962963,0.7196202631681495,222.37082857142855,237.6927142857143,263.54294285714286,377.4,0.8649972450146468,2135.521835545491,1574.6,,229.22857142857143,243.1142857142857,1519.0571428571427,1730.4285714285713,2174.6080996733876,2529.155969330262,0.9049871020470696,0.957198465426044,0.6942139287017152,0.7584214378410411,216.20004489795915,246.08162244897957,238.95593877551022,252.08956122448973,269.6481986394558,281.61558979591837,3.1875,3.3333333333333335,1
2021-04-29,3.2580645161290325,0.7784180638777678,237.7430285714285,243.7142285714285,260.4287333333333,228.4,0.9122437693187533,2354.8378845962843,1682.2,,244.6,241.65714285714284,1521.6571428571428,1693.8,2162.546908800258,2454.3273127061575,0.8960255772164354,0.9456796786512606,0.7008071155961684,0.7487622149643023,216.20419591836733,240.95512040816325,237.89480816326528,250.08496326530607,266.5876925170068,278.6193585034014,2.962962962962963,3.2142857142857144,1
